int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
5193,5193,52,46,35
5194,5194,65,67,66
5195,5195,49,58,55
5196,5196,19,16,15
5197,5197,24,20,12
5198,5198,73,68,64
5199,5199,70,70,68
5200,5200,27,26,25
5201,5201,10,18,17
5202,5202,58,61,65
5203,5203,68,70,68
5204,5204,30,40,35
5205,5205,35,23,22
5206,5206,62,63,68
5207,5207,73,71,68
5208,5208,16,25,24
5209,5209,61,59,66
5210,5210,70,70,68
5211,5211,71,74,68
5212,5212,72,76,70
5213,5213,13,14,17
5214,5214,69,71,67
5215,5215,37,44,37
5216,5216,43,37,23
5217,5217,60,66,62
5218,5218,66,67,68
5219,5219,67,65,55
5220,5220,31,27,21
5221,5221,64,69,71
5222,5222,69,72,72
5223,5223,24,26,28
5224,5224,38,32,34
5225,5225,47,60,56
5226,5226,54,58,43
5227,5227,38,35,44
5228,5228,23,43,37
5229,5229,72,65,66
5230,5230,65,30,33
5231,5231,44,19,20
5232,5232,68,72,70
5233,5233,33,46,34
5234,5234,13,14,13
5235,5235,39,35,17
5236,5236,63,67,64
5237,5237,67,71,68
5238,5238,70,66,60
5239,5239,66,73,66
5240,5240,61,67,62
5241,5241,65,67,66
5242,5242,64,69,71
5243,5243,17,32,23
5244,5244,71,71,67
5245,5245,45,20,25
5246,5246,35,11,12
5247,5247,69,72,69
5248,5248,66,64,68
5249,5249,14,14,14
5250,5250,41,59,57
5251,5251,30,25,28
5252,5252,50,49,31
5253,5253,54,58,42
5254,5254,66,66,63
5255,5255,62,71,66
5256,5256,68,75,70
5257,5257,67,71,69
5258,5258,15,12,15
5259,5259,73,72,70
5260,5260,71,70,69
5261,5261,40,42,45
5262,5262,41,45,42
5263,5263,48,22,22
5264,5264,26,40,38
5265,5265,63,64,60
5266,5266,67,67,65
5267,5267,71,73,72
5268,5268,70,73,69
5269,5269,72,68,69
5270,5270,74,74,68
5271,5271,37,20,19
5272,5272,25,32,28
5273,5273,63,70,69
5274,5274,72,73,72
5275,5275,20,19,16
5276,5276,65,74,69
5277,5277,72,68,66
5278,5278,21,15,14
5279,5279,13,14,11
5280,5280,30,11,13
5281,5281,64,65,66
5282,5282,25,39,27
5283,5283,64,70,62
5284,5284,64,67,64
5285,5285,52,28,35
5286,5286,65,73,74
5287,5287,66,68,66
5288,5288,57,50,24
5289,5289,62,61,66
5290,5290,30,24,32
5291,5291,73,73,72
5292,5292,72,72,67
5293,5293,71,70,58
5294,5294,35,43,16
5295,5295,67,72,71
5296,5296,70,70,67
5297,5297,65,68,68
5298,5298,65,70,69
5299,5299,56,60,53
5300,5300,21,14,16
5301,5301,67,70,69
5302,5302,29,36,29
5303,5303,67,64,57
5304,5304,45,44,23
5305,5305,23,20,15
5306,5306,60,50,45
5307,5307,45,49,35
5308,5308,25,23,22
5309,5309,66,69,68
5310,5310,24,31,22
5311,5311,71,58,55
5312,5312,46,47,42
5313,5313,30,18,18
5314,5314,68,74,69
5315,5315,37,24,28
5316,5316,44,43,32
5317,5317,69,72,71
5318,5318,70,66,66
5319,5319,65,66,71
5320,5320,68,73,69
5321,5321,67,77,69
5322,5322,69,68,69
5323,5323,32,21,19
5324,5324,70,68,68
5325,5325,72,73,71
5326,5326,67,65,60
5327,5327,64,70,68
5328,5328,70,68,57
5329,5329,46,37,28
5330,5330,64,69,69
5331,5331,66,73,69
5332,5332,12,14,12
5333,5333,19,15,17
5334,5334,71,68,69
5335,5335,16,18,17
5336,5336,65,70,70
5337,5337,66,69,71
5338,5338,27,20,19
5339,5339,45,36,30
5340,5340,65,68,66
5341,5341,69,70,69
5342,5342,12,14,18
5343,5343,71,68,69
5344,5344,64,60,52
5345,5345,59,69,68
5346,5346,70,69,68
5347,5347,23,36,28
5348,5348,71,73,68
5349,5349,45,31,25
5350,5350,65,64,62
5351,5351,62,69,65
5352,5352,12,18,15
5353,5353,65,67,69
5354,5354,70,72,69
5355,5355,62,61,57
5356,5356,13,17,17
5357,5357,15,11,19
5358,5358,37,32,29
5359,5359,56,55,53
5360,5360,45,37,31
5361,5361,39,37,27
5362,5362,71,74,70
5363,5363,49,43,35
5364,5364,5,10,10
5365,5365,71,73,71
5366,5366,59,63,70
5367,5367,55,26,29
5368,5368,23,23,19
5369,5369,70,63,61
5370,5370,64,74,68
5371,5371,68,74,68
5372,5372,20,13,19
5373,5373,27,23,19
5374,5374,67,69,71
5375,5375,28,46,36
5376,5376,68,65,65
5377,5377,27,35,36
5378,5378,65,69,71
5379,5379,64,71,68
5380,5380,70,74,69
5381,5381,41,41,29
5382,5382,70,64,56
5383,5383,41,30,19
5384,5384,47,31,23
5385,5385,70,70,60
5386,5386,66,66,66
5387,5387,42,46,42
5388,5388,69,77,76
5389,5389,29,32,30
5390,5390,39,33,19
5391,5391,67,71,70
5392,5392,71,70,66
5393,5393,21,41,24
5394,5394,20,16,16
5395,5395,17,18,11
5396,5396,39,44,39
5397,5397,63,58,54
5398,5398,74,73,70
5399,5399,59,70,69
5400,5400,64,73,75
5401,5401,69,75,72
5402,5402,12,15,12
5403,5403,57,59,55
5404,5404,75,72,70
5405,5405,68,75,68
5406,5406,35,45,37
5407,5407,27,11,18
5408,5408,20,22,25
5409,5409,42,22,22
5410,5410,57,65,66
5411,5411,33,33,19
5412,5412,32,19,18
5413,5413,70,72,69
5414,5414,12,11,14
5415,5415,57,65,59
5416,5416,55,65,56
5417,5417,73,72,70
5418,5418,72,63,64
5419,5419,74,72,68
5420,5420,72,71,68
5421,5421,21,23,16
5422,5422,65,71,73
5423,5423,44,52,42
5424,5424,38,33,35
5425,5425,38,40,33
5426,5426,70,64,62
5427,5427,48,50,49
5428,5428,76,67,72
5429,5429,72,70,70
5430,5430,69,69,67
5431,5431,15,18,19
5432,5432,33,34,30
5433,5433,68,69,67
5434,5434,40,22,20
5435,5435,12,13,14
5436,5436,67,70,66
5437,5437,37,30,35
5438,5438,69,69,67
5439,5439,67,68,64
5440,5440,65,67,67
5441,5441,66,71,68
5442,5442,67,68,73
5443,5443,68,68,63
5444,5444,22,30,14
5445,5445,50,28,22
5446,5446,59,69,67
5447,5447,68,69,69
5448,5448,45,22,21
5449,5449,45,35,23
5450,5450,75,77,74
5451,5451,55,59,51
5452,5452,60,70,69
5453,5453,63,68,68
5454,5454,70,70,68
5455,5455,69,69,66
5456,5456,62,72,67
5457,5457,64,68,66
5458,5458,31,36,40
5459,5459,63,57,47
5460,5460,66,69,67
5461,5461,63,67,59
5462,5462,41,59,49
5463,5463,37,31,34
5464,5464,67,64,65
5465,5465,21,25,22
5466,5466,68,74,73
5467,5467,21,34,27
5468,5468,65,62,69
5469,5469,16,16,13
5470,5470,66,66,64
5471,5471,32,52,45
5472,5472,55,60,62
5473,5473,65,72,63
5474,5474,10,11,12
5475,5475,67,60,63
5476,5476,64,65,64
5477,5477,36,31,26
5478,5478,59,59,50
5479,5479,67,70,67
5480,5480,20,20,14
5481,5481,65,75,72
5482,5482,35,29,17
5483,5483,66,70,62
5484,5484,38,42,25
5485,5485,60,71,68
5486,5486,47,40,30
5487,5487,61,66,68
5488,5488,60,64,62
5489,5489,69,70,65
5490,5490,70,71,69
5491,5491,66,69,68
5492,5492,66,68,67
5493,5493,64,66,65
5494,5494,24,13,11
5495,5495,29,24,22
5496,5496,71,69,64
5497,5497,66,65,63
5498,5498,80,68,66
5499,5499,26,21,27
5500,5500,35,23,25
5501,5501,45,36,27
5502,5502,68,72,68
5503,5503,48,29,27
5504,5504,29,29,20
5505,5505,74,73,67
5506,5506,31,26,35
5507,5507,62,67,61
5508,5508,67,69,67
5509,5509,28,47,30
5510,5510,65,71,70
5511,5511,33,35,29
5512,5512,26,30,28
5513,5513,67,70,70
5514,5514,57,68,69
5515,5515,40,52,50
5516,5516,72,71,71
5517,5517,44,25,21
5518,5518,41,25,23
5519,5519,32,22,16
5520,5520,67,69,67
5521,5521,18,13,15
5522,5522,68,70,68
5523,5523,70,71,70
5524,5524,23,27,23
5525,5525,64,68,66
5526,5526,69,67,64
5527,5527,26,35,33
5528,5528,56,56,51
5529,5529,40,35,33
5530,5530,63,70,60
5531,5531,59,68,68
5532,5532,24,18,17
5533,5533,15,21,19
5534,5534,19,17,13
5535,5535,53,51,48
5536,5536,12,12,14
5537,5537,63,63,61
5538,5538,18,11,10
5539,5539,68,66,64
5540,5540,60,62,61
5541,5541,66,68,64
5542,5542,18,23,18
5543,5543,71,72,72
5544,5544,18,11,10
5545,5545,69,70,66
5546,5546,18,21,23
5547,5547,9,10,14
5548,5548,59,69,68
5549,5549,15,14,19
5550,5550,53,63,59
5551,5551,59,63,61
5552,5552,48,12,18
5553,5553,26,24,12
5554,5554,62,62,57
5555,5555,73,70,65
5556,5556,19,28,18
5557,5557,69,72,70
5558,5558,26,41,46
5559,5559,39,18,15
5560,5560,70,67,65
5561,5561,67,70,74
5562,5562,32,20,18
5563,5563,31,36,30
5564,5564,61,67,74
5565,5565,35,28,20
5566,5566,66,71,70
5567,5567,68,72,70
5568,5648,46,38,37
5569,5568,64,61,63
5570,5569,70,72,70
5571,5570,45,46,47
5572,5571,67,69,68
5573,5572,32,27,35
5574,5573,72,66,68
5575,5574,66,71,66
5576,5575,31,17,20
5577,5576,71,70,66
5578,5577,68,66,65
5579,5578,28,34,36
5580,5579,64,66,65
5581,5580,31,22,23
5582,5581,67,63,55
5583,5582,68,62,63
5584,5583,67,76,71
5585,5584,9,13,14
5586,5585,37,53,51
5587,5586,26,21,22
5588,5587,35,38,33
5589,5588,20,44,38
5590,5589,72,69,70
5591,5590,67,71,70
5592,5591,66,56,75
5593,5592,42,38,29
5594,5593,37,17,21
5595,5594,64,65,63
5596,5595,72,66,69
5597,5596,36,23,22
5598,5597,65,72,63
5599,5598,43,37,46
5600,5599,41,52,48
5601,5600,42,33,23
5602,5601,70,70,72
5603,5602,24,31,32
5604,5603,55,35,33
5605,5604,68,72,68
5606,5605,30,24,31
5607,5606,23,26,27
5608,5607,64,70,68
5609,5608,62,60,65
5610,5609,5,14,12
5611,5610,71,72,66
5612,5611,49,63,50
5613,5612,65,71,70
5614,5613,67,62,64
5615,5614,64,68,73
5616,5615,30,17,15
5617,5616,41,37,28
5618,5617,65,66,64
5619,5618,21,16,17
5620,5619,73,68,67
5621,5620,65,70,70
5622,5621,19,16,12
5623,5622,61,63,64
5624,5623,60,63,65
5625,5624,28,42,34
5626,5625,31,24,27
5627,5626,59,60,50
5628,5627,41,52,50
5629,5628,65,69,67
5630,5629,28,32,28
5631,5630,42,51,53
5632,5631,69,70,68
5633,5632,12,17,18
5634,5633,66,72,68
5635,5634,13,19,10
5636,5635,17,13,12
5637,5636,36,13,21
5638,5637,13,17,13
5639,5638,53,71,53
5640,5639,68,74,63
5641,5640,62,69,68
5642,5641,27,29,31
5643,5642,65,68,70
5644,5643,70,72,69
5645,5644,58,58,57
5646,5645,65,70,68
5647,5646,39,38,34
5648,5647,26,21,17
5649,5649,58,62,55
5650,5650,11,13,11
5651,5651,69,72,70
5652,5652,40,42,44
5653,5653,68,69,65
5654,5654,63,67,66
5655,5655,21,19,16
5656,5656,24,36,23
5657,5657,48,53,52
5658,5658,57,69,68
5659,5659,70,68,67
5660,5660,72,65,68
5661,5661,50,55,38
5662,5662,60,39,40
5663,5663,30,16,14
5664,5664,71,69,68
5665,5665,12,15,11
5666,5666,28,26,22
5667,5667,36,33,35
5668,5668,20,11,14
5669,5669,68,70,62
5670,5670,49,47,30
5671,5671,18,11,11
5672,5672,52,64,64
5673,5673,60,68,68
5674,5674,64,67,63
5675,5675,69,25,27
5676,5676,70,70,63
5677,5677,65,59,47
5678,5678,57,60,64
5679,5679,53,34,12
5680,5680,72,72,68
5681,5681,42,58,48
5682,5682,15,43,40
5683,5683,9,11,7
5684,5684,57,56,50
5685,5685,11,10,12
5686,5686,68,69,64
5687,5687,70,60,68
5688,5688,58,22,18
5689,5689,37,38,29
5690,5690,12,13,14
5691,5691,22,19,21
5692,5692,68,72,70
5693,5693,43,24,28
5694,5694,38,22,20
5695,5695,65,68,66
5696,5696,46,36,33
5697,5697,67,70,71
5698,5698,58,69,65
5699,5699,33,36,39
5700,5700,66,67,62
5701,5701,40,14,15
5702,5702,64,67,64
5703,5703,53,48,47
5704,5704,65,68,67
5705,5705,66,63,67
5706,5706,68,47,39
5707,5707,66,71,70
5708,5708,63,61,66
5709,5709,71,73,68
5710,5710,62,68,62
5711,5711,64,66,66
5712,5712,64,65,66
5713,5713,22,28,21
5714,5714,41,24,25
5715,5715,66,68,64
5716,5716,69,71,67
5717,5717,75,70,61
5718,5718,68,70,69
5719,5719,18,19,15
5720,5720,23,15,14
5721,5721,70,62,63
5722,5722,70,71,69
5723,5723,72,74,70
5724,5724,66,22,23
5725,5725,28,51,40
5726,5726,66,70,65
5727,5727,23,12,13
5728,5728,15,20,22
5729,5729,68,65,64
5730,5730,36,42,35
5731,5731,65,70,67
5732,5732,67,70,68
5733,5733,66,70,64
5734,5734,71,74,69
5735,5735,59,49,46
5736,5736,33,14,16
5737,5737,68,68,68
5738,5738,68,70,67
5739,5739,69,69,68
5740,5740,19,12,10
5741,5741,63,67,62
5742,5742,69,69,67
5743,5743,59,66,66
5744,5744,36,38,23
5745,5745,8,17,13
5746,5746,48,66,53
5747,5747,23,30,23
5748,5748,69,69,66
5749,5749,37,46,42
5750,5750,10,15,11
5751,5751,58,59,48
5752,5752,38,40,33
5753,5753,70,70,67
5754,5754,63,68,67
5755,5755,47,59,61
5756,5756,38,42,40
5757,5757,70,71,70
5758,5758,59,68,65
5759,5759,59,30,28
5760,5760,69,71,67
5761,5761,70,72,66
5762,5762,63,66,63
5763,5763,67,69,72
5764,5764,66,68,66
5765,5765,40,59,51
5766,5766,20,28,34
5767,5767,21,23,15
5768,5768,50,28,29
5769,5769,64,65,58
5770,5770,65,72,69
5771,5771,71,68,69
5772,5772,61,66,78
5773,5773,76,79,74
5774,5774,6,11,12
5775,5775,61,60,53
5776,5776,64,69,67
5777,5777,67,67,71
5778,5778,50,48,47
5779,5779,67,68,67
5780,5780,62,67,65
5781,5781,14,12,17
5782,5782,50,45,38
5783,5783,10,24,23
5784,5784,18,23,15
5785,5785,34,12,16
5786,5786,29,50,46
5787,5787,39,32,34
5788,5788,63,59,60
5789,5789,62,70,66
5790,5790,35,31,24
5791,5791,15,13,12
5792,5792,60,65,57
5793,5793,65,69,67
5794,5794,46,48,50
5795,5795,70,70,70
5796,5796,16,19,18
5797,5797,20,25,15
5798,5798,14,20,16
5799,5799,57,69,68
5800,5800,66,68,67
5801,5801,62,71,68
5802,5802,21,17,21
5803,5803,64,68,64
5804,5804,69,74,73
5805,5805,70,71,67
5806,5806,16,31,29
5807,5807,68,72,70
5808,5808,22,15,18
5809,5809,63,61,60
5810,5810,59,65,64
5811,5811,70,71,67
5812,5812,40,38,22
5813,5813,40,44,39
5814,5814,21,13,12
5815,5815,15,16,14
5816,5816,68,69,69
5817,5817,45,46,52
5818,5818,25,21,25
5819,5819,60,65,67
5820,5820,60,71,62
5821,5821,67,67,69
5822,5822,61,67,70
5823,5823,70,66,67
5824,5824,67,69,63
5825,5825,69,70,61
5826,5826,13,11,12
5827,5827,61,68,67
5828,5828,50,58,58
5829,5829,12,12,14
5830,5830,68,66,67
5831,5831,65,68,68
5832,5832,50,45,40
5833,5833,60,57,52
5834,5834,73,73,73
5835,5835,58,67,65
5836,5836,57,64,62
5837,5837,30,15,16
5838,5838,70,70,69
5839,5839,20,17,23
5840,5840,36,35,29
5841,5841,42,18,20
5842,5842,61,45,40
5843,5843,63,65,68
5844,5844,59,66,65
5845,5845,66,67,66
5846,5846,68,70,67
5847,5847,53,49,41
5848,5848,63,72,66
5849,5849,70,73,75
5850,5850,70,73,75
5851,5851,66,65,65
5852,5852,23,24,13
5853,5853,31,28,23
5854,5854,62,67,66
5855,5855,40,50,41
5856,5856,67,64,60
5857,5857,37,25,32
5858,5858,67,68,67
5859,5859,39,65,53
5860,5860,18,20,21
5861,5861,64,66,60
5862,5862,42,32,22
5863,5863,18,11,13
5864,5864,29,28,20
5865,5865,65,70,69
5866,5866,33,33,29
5867,5867,44,34,39
5868,5868,15,12,10
5869,5869,17,32,31
5870,5870,65,69,64
5871,5871,23,27,31
5872,5872,29,39,28
5873,5873,66,68,68
5874,5874,65,72,65
5875,5875,72,64,66
5876,5876,33,34,38
5877,5877,75,71,69
5878,5878,8,11,11
5879,5879,69,72,69
5880,5880,60,64,66
5881,5881,66,67,62
5882,5882,63,71,67
5883,5883,58,66,62
5884,5884,8,9,10
5885,5885,67,71,70
5886,5886,23,41,34
5887,5887,62,40,35
5888,5888,48,45,41
5889,5889,67,64,62
5890,5890,19,16,21
5891,5891,46,27,33
5892,5892,71,66,70
5893,5893,64,65,64
5894,5894,48,34,34
5895,5895,65,67,65
5896,5896,67,72,68
5897,5897,66,63,65
5898,5898,28,18,17
5899,5899,68,70,71
5900,5900,62,69,68
5901,5901,66,67,64
5902,5902,14,11,11
5903,5903,22,20,17
5904,5904,69,71,68
5905,5905,72,72,67
5906,5906,53,41,40
5907,5907,72,68,71
5908,5908,48,55,57
5909,5909,72,68,65
5910,5910,51,32,38
5911,5911,16,14,20
5912,5912,30,32,28
5913,5913,55,34,20
5914,5914,66,65,66
5915,5915,61,61,54
5916,5916,69,67,70
5917,5917,66,67,66
5918,5918,35,40,33
5919,5919,67,63,62
5920,5920,71,65,61
5921,5921,70,69,66
5922,5922,71,66,60
5923,5923,60,60,59
5924,5924,49,40,46
5925,5925,63,68,64
5926,5926,70,68,65
5927,5927,64,66,67
5928,5928,25,21,22
5929,5929,30,33,33
5930,5930,68,70,67
5931,5931,22,34,42
5932,5932,67,68,64
5933,5933,54,14,19
5934,5934,32,31,30
5935,5935,9,10,10
5936,5936,64,70,67
5937,5937,28,41,38
5938,5938,67,68,69
5939,5939,70,74,72
5940,5940,32,40,33
5941,5941,65,70,72
5942,5942,71,72,68
5943,5943,58,66,70
5944,5944,69,67,70
5945,5945,66,70,69
5946,5946,70,76,62
5947,5947,68,65,64
5948,5948,67,65,66
5949,5949,61,63,64
5950,5950,16,21,16
5951,5951,60,58,63
5952,5952,30,16,14
5953,5953,70,69,66
5954,5954,20,28,28
5955,5955,68,67,69
5956,5956,61,66,63
5957,5957,72,70,70
5958,5958,67,70,67
5959,5959,59,65,69
5960,5960,21,19,16
5961,5961,52,52,53
5962,5962,16,14,14
5963,5963,68,69,60
5964,5964,63,64,62
5965,5965,46,19,18
5966,5966,62,73,70
5967,5967,64,66,64
5968,5968,58,67,63
5969,5969,65,67,64
5970,5970,68,71,70
5971,5971,25,21,16
5972,5972,20,26,18
5973,5973,46,46,35
5974,5974,34,40,38
5975,5975,32,37,36
5976,5976,67,58,53
5977,5977,62,66,67
5978,5978,70,72,66
5979,5979,65,68,62
5980,5980,15,18,16
5981,5981,28,25,22
5982,5982,56,58,57
5983,5983,65,61,52
5984,5984,67,65,62
5985,5985,68,71,69
5986,5986,9,11,11
5987,5987,40,49,38
5988,5988,38,47,49
5989,5989,17,15,15
5990,5990,71,72,71
5991,5991,63,63,66
5992,5992,59,68,65
5993,5993,59,65,64
5994,5994,32,49,53
5995,5995,37,30,31
5996,5996,31,24,23
5997,5997,47,36,43
5998,5998,45,38,20
5999,5999,55,44,30
6000,6000,31,21,18
6001,6001,58,37,38
6002,6002,64,71,68
6003,6003,40,55,58
6004,6004,42,33,30
6005,6005,19,17,15
6006,6006,60,73,72
6007,6007,43,58,51
6008,6008,71,66,64
6009,6009,70,69,67
6010,6010,39,37,36
6011,6011,68,69,54
6012,6012,52,21,18
6013,6013,74,69,67
6014,6014,66,69,66
6015,6015,65,65,64
6016,6016,61,64,62
6017,6017,68,69,67
6018,6018,19,11,11
6019,6019,65,63,57
6020,6020,66,67,67
6021,6021,62,66,58
6022,6022,59,60,59
6023,6023,35,33,31
6024,6024,65,71,65
6025,6025,30,35,33
6026,6026,70,70,67
6027,6027,63,67,67
6028,6028,31,19,15
6029,6029,61,67,64
6030,6030,64,60,66
6031,6031,65,67,66
6032,6032,27,23,22
6033,6033,67,70,64
6034,6034,69,68,69
6035,6035,35,37,34
6036,6036,35,48,35
6037,6037,57,30,29
6038,6038,65,70,63
6039,6039,53,55,52
6040,6040,40,38,40
6041,6041,63,66,64
6042,6042,47,42,38
6043,6043,56,24,20
6044,6044,71,67,66
6045,6045,66,65,58
6046,6046,19,18,14
6047,6047,67,72,70
6048,6048,34,29,24
6049,6049,61,73,70
6050,6050,55,62,45
6051,6051,39,32,24
6052,6052,63,68,68
6053,6053,37,48,46
6054,6054,53,55,52
6055,6055,35,34,35
6056,6056,30,55,53
6057,6057,61,67,60
6058,6058,31,23,27
6059,6059,16,23,18
6060,6060,62,71,66
6061,6061,51,26,22
6062,6062,37,42,35
6063,6063,55,52,48
6064,6064,77,67,65
6065,6065,30,49,47
6066,6066,28,40,40
6067,6067,34,26,24
6068,6068,30,40,42
6069,6069,68,70,68
6070,6070,44,42,30
6071,6071,69,66,62
6072,6072,21,24,18
6073,6073,53,59,49
6074,6074,35,49,33
6075,6075,48,26,20
6076,6076,61,72,70
6077,6077,68,72,65
6078,6078,70,73,71
6079,6079,66,73,71
6080,6080,41,56,46
6081,6081,64,69,64
6082,6082,68,74,71
6083,6083,69,67,69
6084,6084,36,39,38
6085,6085,23,23,26
6086,6086,17,8,9
6087,6087,43,41,51
6088,6088,64,64,60
6089,6089,66,67,65
6090,6090,66,67,72
6091,6091,67,71,66
6092,6092,71,72,69
6093,6093,68,74,70
6094,6094,69,68,66
6095,6095,70,72,69
6096,6096,65,70,64
6097,6097,70,68,66
6098,6098,69,66,64
6099,6099,20,12,13
6100,6100,59,57,64
6101,6101,69,64,65
6102,6102,68,66,64
6103,6103,52,22,21
6104,6104,68,68,64
6105,6105,66,68,68
6106,6106,63,70,68
6107,6107,20,23,21
6108,6108,13,13,12
6109,6109,67,71,69
6110,6110,69,69,70
6111,6111,45,33,27
6112,6112,63,65,70
6113,6113,16,16,15
6114,6114,69,71,70
6115,6115,71,72,69
6116,6116,19,19,16
6117,6117,67,68,66
6118,6118,43,33,31
6119,6119,64,69,68
6120,6120,35,37,24
6121,6121,67,73,71
6122,6122,66,69,71
6123,6123,25,39,43
6124,6124,66,74,68
6125,6125,15,21,20
6126,6126,62,63,65
6127,6127,40,22,28
6128,6128,52,16,10
6129,6129,66,65,67
6130,6130,69,70,70
6131,6131,55,63,66
6132,6132,69,74,68
6133,6133,34,37,34
6134,6134,8,19,13
6135,6135,62,71,62
6136,6136,63,66,64
6137,6137,23,50,41
6138,6138,68,69,68
6139,6139,64,64,65
6140,6140,62,62,57
6141,6141,65,70,62
6142,6142,72,66,65
6143,6143,38,38,32
6144,6144,65,68,62
6145,6145,64,67,66
6146,6146,59,65,62
6147,6147,19,16,15
6148,6148,61,64,63
6149,6149,66,68,65
6150,6150,22,27,21
6151,6151,71,68,64
6152,6152,65,73,69
6153,6153,68,70,69
6154,6154,68,73,68
6155,6155,66,74,70
6156,6156,49,58,56
6157,6157,69,68,67
6158,6158,25,36,21
6159,6159,67,67,65
6160,6160,68,74,70
6161,6161,60,66,67
6162,6162,15,14,12
6163,6163,67,72,74
6164,6164,31,30,12
6165,6165,61,62,57
6166,6166,10,13,12
6167,6167,67,68,64
6168,6168,64,62,65
6169,6169,25,28,25
6170,6170,17,34,32
6171,6171,68,69,65
6172,6172,33,32,33
6173,6173,69,68,66
6174,6174,72,68,65
6175,6175,32,35,38
6176,6176,69,71,72
6177,6177,38,15,17
6178,6178,27,31,34
6179,6179,31,34,46
6180,6180,36,26,32
6181,6181,65,73,66
6182,6182,8,15,9
6183,6183,20,40,39
6184,6184,70,69,68
6185,6185,62,70,65
6186,6186,71,71,57
6187,6187,73,68,68
6188,6188,47,32,47
6189,6189,59,59,52
6190,6190,38,43,47
6191,6191,69,70,66
6192,6192,40,33,29
6193,6193,29,23,21
6194,6194,60,66,64
6195,6195,28,34,27
6196,6196,66,72,66
6197,6197,33,36,40
6198,6198,22,25,29
6199,6199,7,11,13
6200,6200,69,72,71
6201,6201,18,15,23
6202,6202,67,70,63
6203,6203,55,60,51
6204,6204,21,25,24
6205,6205,25,15,17
6206,6206,58,66,58
6207,6207,14,12,17
6208,6208,68,69,70
6209,6209,61,67,62
6210,6210,30,43,53
6211,6211,49,41,39
6212,6212,15,12,13
6213,6213,58,68,63
6214,6214,18,19,25
6215,6215,11,13,12
6216,6216,34,39,40
6217,6217,22,13,18
6218,6218,65,71,70
6219,6219,20,38,28
6220,6220,15,10,14
6221,6221,63,67,65
6222,6222,65,65,62
6223,6223,32,30,24
6224,6224,70,71,65
6225,6225,58,68,67
6226,6226,66,67,63
6227,6227,16,21,21
6228,6228,72,66,67
6229,6229,21,23,19
6230,6230,28,21,24
6231,6231,70,69,67
6232,6232,64,68,64
6233,6233,23,31,29
6234,6234,59,70,67
6235,6235,66,64,65
6236,6236,43,67,51
6237,6237,70,60,58
6238,6238,73,70,62
6239,6239,40,40,28
6240,6240,68,71,65
6241,6241,57,24,30
6242,6242,21,22,25
6243,6243,66,72,70
6244,6244,33,42,43
6245,6245,68,67,60
6246,6246,44,13,15
6247,6247,73,65,60
6248,6248,67,67,66
6249,6249,75,73,73
6250,6250,65,67,66
6251,6251,74,71,73
6252,6252,69,64,69
6253,6253,64,65,67
6254,6254,25,40,38
6255,6255,22,22,21
6256,6256,72,76,57
6257,6257,45,38,38
6258,6258,62,72,72
6259,6259,68,70,68
6260,6260,67,66,60
6261,6261,69,69,68
6262,6262,70,72,67
6263,6263,69,68,66
6264,6264,57,69,69
6265,6265,59,48,48
6266,6266,63,69,62
6267,6267,71,72,70
6268,6268,69,64,63
6269,6269,65,68,68
6270,6270,36,32,23
6271,6271,44,55,45
6272,6272,21,19,21
6273,6273,21,30,29
6274,6274,57,52,49
6275,6275,68,66,62
6276,6276,71,72,71
6277,6277,64,69,67
6278,6278,59,70,61
6279,6279,11,19,14
6280,6280,19,20,20
6281,6281,10,11,11
6282,6282,68,74,72
6283,6283,59,63,60
6284,6284,19,16,12
6285,6285,69,69,66
6286,6286,42,45,38
6287,6287,72,70,71
6288,6288,62,70,68
6289,6289,68,65,63
6290,6290,44,32,33
6291,6291,27,18,24
6292,6292,65,68,62
6293,6293,55,53,48
6294,6294,64,72,70
6295,6295,71,73,67
6296,6296,66,69,67
6297,6297,11,17,19
6298,6298,69,69,65
6299,6299,71,68,74
6300,6300,51,64,58
6301,6301,32,27,25
6302,6302,65,70,68
6303,6303,56,54,38
6304,6304,64,72,65
6305,6305,50,32,13
6306,6306,72,66,70
6307,6307,67,68,68
6308,6308,72,71,66
6309,6309,22,15,23
6310,6310,17,15,14
6311,6311,60,58,58
6312,6312,15,14,11
6313,6313,68,70,68
6314,6314,68,64,62
6315,6315,66,68,67
6316,6316,49,13,19
6317,6317,69,68,69
6318,6318,68,69,72
6319,6319,24,10,15
6320,6320,57,57,57
6321,6321,66,66,60
6322,6322,52,51,33
6323,6323,66,71,69
6324,6324,32,26,23
6325,6325,47,57,47
6326,6326,24,44,47
6327,6327,24,27,23
6328,6328,66,71,70
6329,6329,32,30,21
6330,6330,66,66,66
6331,6331,61,66,64
6332,6332,65,66,64
6333,6333,15,13,14
6334,6334,23,30,23
6335,6335,69,71,70
6336,6336,54,58,57
6337,6337,54,37,37
6338,6338,70,75,74
6339,6339,69,71,70
6340,6340,65,62,64
6341,6341,68,67,66
6342,6342,37,33,30
6343,6343,34,43,31
6344,6344,12,10,13
6345,6345,68,73,69
6346,6346,21,13,12
6347,6347,66,73,68
6348,6348,66,73,70
6349,6349,38,41,38
6350,6350,65,58,49
6351,6351,12,12,19
6352,6352,15,14,14
6353,6353,64,64,57
6354,6354,62,67,71
6355,6355,71,71,65
